Lon,Lat,Walkscore
-119.877293,34.41583943,
-119.877293,34.41616738,
-119.877293,34.41649532,
-119.877293,34.41682326,
-119.877293,34.4171512,
-119.877293,34.41747914,
-119.877293,34.41780709,
-119.877293,34.41813503,
-119.877293,34.41846297,
-119.877293,34.41879091,
-119.877293,34.41911886,
-119.877293,34.4194468,
-119.877293,34.41977474,
-119.877293,34.42010268,
-119.877293,34.42043062,
-119.877293,34.42075857,
-119.877293,34.42108651,
-119.877293,34.42141445,
-119.877293,34.42174239,
-119.877293,34.42207033,
-119.877293,34.42239828,
-119.877293,34.42272622,
-119.877293,34.42305416,
-119.877293,34.4233821,
-119.877293,34.42371004,
-119.877293,34.42403799,
-119.877293,34.42436593,
-119.877293,34.42469387,
-119.877293,34.42502181,
-119.877293,34.42534975,
-119.877293,34.4256777,
-119.877293,34.42600564,
-119.877293,34.42633358,
-119.877293,34.42666152,
-119.877293,34.42698946,
-119.877293,34.42731741,
-119.877293,34.42764535,
-119.877293,34.42797329,
-119.877293,34.42830123,
-119.877293,34.42862917,
-119.877293,34.42895712,
-119.877293,34.42928506,
-119.877293,34.429613,
-119.876456,34.406985,
-119.876456,34.40731294,
-119.876456,34.40764088,
-119.876456,34.40796883,
-119.876456,34.40829677,
-119.876456,34.40862471,
-119.876456,34.40895265,
-119.876456,34.40928059,
-119.876456,34.40960854,
-119.876456,34.40993648,
-119.876456,34.41026442,
-119.876456,34.41059236,
-119.876456,34.4109203,
-119.876456,34.41124825,
-119.876456,34.41157619,
-119.876456,34.41190413,
-119.876456,34.41223207,
-119.876456,34.41256001,
-119.876456,34.41288796,
-119.876456,34.4132159,
-119.876456,34.41354384,
-119.876456,34.41387178,
-119.876456,34.41419972,
-119.876456,34.41452767,
-119.876456,34.41485561,
-119.876456,34.41518355,
-119.876456,34.41551149,
-119.876456,34.41583943,
-119.876456,34.41616738,
-119.876456,34.41649532,
-119.876456,34.41682326,
-119.876456,34.4171512,
-119.876456,34.41747914,
-119.876456,34.41780709,
-119.876456,34.41813503,
-119.876456,34.41846297,
-119.876456,34.41879091,
-119.876456,34.41911886,
-119.876456,34.4194468,
-119.876456,34.41977474,
-119.876456,34.42010268,
-119.876456,34.42043062,
-119.876456,34.42075857,
-119.876456,34.42108651,
-119.876456,34.42141445,
-119.876456,34.42174239,
-119.876456,34.42207033,
-119.876456,34.42239828,
-119.876456,34.42272622,
-119.876456,34.42305416,
-119.876456,34.4233821,
-119.876456,34.42371004,
-119.876456,34.42403799,
-119.876456,34.42436593,
-119.876456,34.42469387,
-119.876456,34.42502181,
-119.876456,34.42534975,
-119.876456,34.4256777,
-119.876456,34.42600564,
-119.876456,34.42633358,
-119.876456,34.42666152,
-119.876456,34.42698946,
-119.876456,34.42731741,
-119.876456,34.42764535,
-119.876456,34.42797329,
-119.876456,34.42830123,
-119.876456,34.42862917,
-119.876456,34.42895712,
-119.876456,34.42928506,
-119.876456,34.429613,
-119.875619,34.406985,
-119.875619,34.40731294,
-119.875619,34.40764088,
-119.875619,34.40796883,
-119.875619,34.40829677,
-119.875619,34.40862471,
-119.875619,34.40895265,
-119.875619,34.40928059,
-119.875619,34.40960854,
-119.875619,34.40993648,
-119.875619,34.41026442,
-119.875619,34.41059236,
-119.875619,34.4109203,
-119.875619,34.41124825,
-119.875619,34.41157619,
-119.875619,34.41190413,
-119.875619,34.41223207,
-119.875619,34.41256001,
-119.875619,34.41288796,
-119.875619,34.4132159,
-119.875619,34.41354384,
-119.875619,34.41387178,
-119.875619,34.41419972,
-119.875619,34.41452767,
-119.875619,34.41485561,
-119.875619,34.41518355,
-119.875619,34.41551149,
-119.875619,34.41583943,
-119.875619,34.41616738,
-119.875619,34.41649532,
-119.875619,34.41682326,
-119.875619,34.4171512,
-119.875619,34.41747914,
-119.875619,34.41780709,
-119.875619,34.41813503,
-119.875619,34.41846297,
-119.875619,34.41879091,
-119.875619,34.41911886,
-119.875619,34.4194468,
-119.875619,34.41977474,
-119.875619,34.42010268,
-119.875619,34.42043062,
-119.875619,34.42075857,
-119.875619,34.42108651,
-119.875619,34.42141445,
-119.875619,34.42174239,
-119.875619,34.42207033,
-119.875619,34.42239828,
-119.875619,34.42272622,
-119.875619,34.42305416,
-119.875619,34.4233821,
-119.875619,34.42371004,
-119.875619,34.42403799,
-119.875619,34.42436593,
-119.875619,34.42469387,
-119.875619,34.42502181,
-119.875619,34.42534975,
-119.875619,34.4256777,
-119.875619,34.42600564,
-119.875619,34.42633358,
-119.875619,34.42666152,
-119.875619,34.42698946,
-119.875619,34.42731741,
-119.875619,34.42764535,
-119.875619,34.42797329,
-119.875619,34.42830123,
-119.875619,34.42862917,
-119.875619,34.42895712,
-119.875619,34.42928506,
-119.875619,34.429613,
-119.874782,34.406985,
-119.874782,34.40731294,
-119.874782,34.40764088,
-119.874782,34.40796883,
-119.874782,34.40829677,
-119.874782,34.40862471,
-119.874782,34.40895265,
-119.874782,34.40928059,
-119.874782,34.40960854,
-119.874782,34.40993648,
-119.874782,34.41026442,
-119.874782,34.41059236,
-119.874782,34.4109203,
-119.874782,34.41124825,
-119.874782,34.41157619,
-119.874782,34.41190413,
-119.874782,34.41223207,
-119.874782,34.41256001,
-119.874782,34.41288796,
-119.874782,34.4132159,
-119.874782,34.41354384,
-119.874782,34.41387178,
-119.874782,34.41419972,
-119.874782,34.41452767,
-119.874782,34.41485561,
-119.874782,34.41518355,
-119.874782,34.41551149,
-119.874782,34.41583943,
-119.874782,34.41616738,
-119.874782,34.41649532,
-119.874782,34.41682326,
-119.874782,34.4171512,
-119.874782,34.41747914,
-119.874782,34.41780709,
-119.874782,34.41813503,
-119.874782,34.41846297,
-119.874782,34.41879091,
-119.874782,34.41911886,
-119.874782,34.4194468,
-119.874782,34.41977474,
-119.874782,34.42010268,
-119.874782,34.42043062,
-119.874782,34.42075857,
-119.874782,34.42108651,
-119.874782,34.42141445,
-119.874782,34.42174239,
-119.874782,34.42207033,
-119.874782,34.42239828,
-119.874782,34.42272622,
-119.874782,34.42305416,
-119.874782,34.4233821,
-119.874782,34.42371004,
-119.874782,34.42403799,
-119.874782,34.42436593,
-119.874782,34.42469387,
-119.874782,34.42502181,
-119.874782,34.42534975,
-119.874782,34.4256777,
-119.874782,34.42600564,
-119.874782,34.42633358,
-119.874782,34.42666152,
-119.874782,34.42698946,
-119.874782,34.42731741,
-119.874782,34.42764535,
-119.874782,34.42797329,
-119.874782,34.42830123,
-119.874782,34.42862917,
-119.874782,34.42895712,
-119.874782,34.42928506,
-119.874782,34.429613,
-119.873945,34.406985,
-119.873945,34.40731294,
-119.873945,34.40764088,
-119.873945,34.40796883,
-119.873945,34.40829677,
-119.873945,34.40862471,
-119.873945,34.40895265,
-119.873945,34.40928059,
-119.873945,34.40960854,
-119.873945,34.40993648,
-119.873945,34.41026442,
-119.873945,34.41059236,
-119.873945,34.4109203,
-119.873945,34.41124825,
-119.873945,34.41157619,
-119.873945,34.41190413,
-119.873945,34.41223207,
-119.873945,34.41256001,
-119.873945,34.41288796,
-119.873945,34.4132159,
-119.873945,34.41354384,
-119.873945,34.41387178,
-119.873945,34.41419972,
-119.873945,34.41452767,
-119.873945,34.41485561,
-119.873945,34.41518355,
-119.873945,34.41551149,
-119.873945,34.41583943,
-119.873945,34.41616738,
-119.873945,34.41649532,
-119.873945,34.41682326,
-119.873945,34.4171512,
-119.873945,34.41747914,
-119.873945,34.41780709,
-119.873945,34.41813503,
-119.873945,34.41846297,
-119.873945,34.41879091,
-119.873945,34.41911886,
-119.873945,34.4194468,
-119.873945,34.41977474,
-119.873945,34.42010268,
-119.873945,34.42043062,
-119.873945,34.42075857,
-119.873945,34.42108651,
-119.873945,34.42141445,
-119.873945,34.42174239,
-119.873945,34.42207033,
-119.873945,34.42239828,
-119.873945,34.42272622,
-119.873945,34.42305416,
-119.873945,34.4233821,
-119.873945,34.42371004,
-119.873945,34.42403799,
-119.873945,34.42436593,
-119.873945,34.42469387,
-119.873945,34.42502181,
-119.873945,34.42534975,
-119.873945,34.4256777,
-119.873945,34.42600564,
-119.873945,34.42633358,
-119.873945,34.42666152,
-119.873945,34.42698946,
-119.873945,34.42731741,
-119.873945,34.42764535,
-119.873945,34.42797329,
-119.873945,34.42830123,
-119.873945,34.42862917,
-119.873945,34.42895712,
-119.873945,34.42928506,
-119.873945,34.429613,
-119.873108,34.406985,
-119.873108,34.40731294,
-119.873108,34.40764088,
-119.873108,34.40796883,
-119.873108,34.40829677,
-119.873108,34.40862471,
-119.873108,34.40895265,
-119.873108,34.40928059,
-119.873108,34.40960854,
-119.873108,34.40993648,
-119.873108,34.41026442,
-119.873108,34.41059236,
-119.873108,34.4109203,
-119.873108,34.41124825,
-119.873108,34.41157619,
-119.873108,34.41190413,
-119.873108,34.41223207,
-119.873108,34.41256001,
-119.873108,34.41288796,
-119.873108,34.4132159,
-119.873108,34.41354384,
-119.873108,34.41387178,
-119.873108,34.41419972,
-119.873108,34.41452767,
-119.873108,34.41485561,
-119.873108,34.41518355,
-119.873108,34.41551149,
-119.873108,34.41583943,
-119.873108,34.41616738,
-119.873108,34.41649532,
-119.873108,34.41682326,
-119.873108,34.4171512,
-119.873108,34.41747914,
-119.873108,34.41780709,
-119.873108,34.41813503,
-119.873108,34.41846297,
-119.873108,34.41879091,
-119.873108,34.41911886,
-119.873108,34.4194468,
-119.873108,34.41977474,
-119.873108,34.42010268,
-119.873108,34.42043062,
-119.873108,34.42075857,
-119.873108,34.42108651,
-119.873108,34.42141445,
-119.873108,34.42174239,
-119.873108,34.42207033,
-119.873108,34.42239828,
-119.873108,34.42272622,
-119.873108,34.42305416,
-119.873108,34.4233821,
-119.873108,34.42371004,
-119.873108,34.42403799,
-119.873108,34.42436593,
-119.873108,34.42469387,
-119.873108,34.42502181,
-119.873108,34.42534975,
-119.873108,34.4256777,
-119.873108,34.42600564,
-119.873108,34.42633358,
-119.873108,34.42666152,
-119.873108,34.42698946,
-119.873108,34.42731741,
-119.873108,34.42764535,
-119.873108,34.42797329,
-119.873108,34.42830123,
-119.873108,34.42862917,
-119.873108,34.42895712,
-119.873108,34.42928506,
-119.873108,34.429613,
-119.872271,34.406985,
-119.872271,34.40731294,
-119.872271,34.40764088,
-119.872271,34.40796883,
-119.872271,34.40829677,
-119.872271,34.40862471,
-119.872271,34.40895265,
-119.872271,34.40928059,
-119.872271,34.40960854,
-119.872271,34.40993648,
-119.872271,34.41026442,
-119.872271,34.41059236,
-119.872271,34.4109203,
-119.872271,34.41124825,
-119.872271,34.41157619,
-119.872271,34.41190413,
-119.872271,34.41223207,
-119.872271,34.41256001,
-119.872271,34.41288796,
-119.872271,34.4132159,
-119.872271,34.41354384,
-119.872271,34.41387178,
-119.872271,34.41419972,
-119.872271,34.41452767,
-119.872271,34.41485561,
-119.872271,34.41518355,
-119.872271,34.41551149,
-119.872271,34.41583943,
-119.872271,34.41616738,
-119.872271,34.41649532,
-119.872271,34.41682326,
-119.872271,34.4171512,
-119.872271,34.41747914,
-119.872271,34.41780709,
-119.872271,34.41813503,
-119.872271,34.41846297,
-119.872271,34.41879091,
-119.872271,34.41911886,
-119.872271,34.4194468,
-119.872271,34.41977474,
-119.872271,34.42010268,
-119.872271,34.42043062,
-119.872271,34.42075857,
-119.872271,34.42108651,
-119.872271,34.42141445,
-119.872271,34.42174239,
-119.872271,34.42207033,
-119.872271,34.42239828,
-119.872271,34.42272622,
-119.872271,34.42305416,
-119.872271,34.4233821,
-119.872271,34.42371004,
-119.872271,34.42403799,
-119.872271,34.42436593,
-119.872271,34.42469387,
-119.872271,34.42502181,
-119.872271,34.42534975,
-119.872271,34.4256777,
-119.872271,34.42600564,
-119.872271,34.42633358,
-119.872271,34.42666152,
-119.872271,34.42698946,
-119.872271,34.42731741,
-119.872271,34.42764535,
-119.872271,34.42797329,
-119.872271,34.42830123,
-119.872271,34.42862917,
-119.872271,34.42895712,
-119.872271,34.42928506,
-119.872271,34.429613,
-119.871434,34.406985,
-119.871434,34.40731294,
-119.871434,34.40764088,
-119.871434,34.40796883,
-119.871434,34.40829677,
-119.871434,34.40862471,
-119.871434,34.40895265,
-119.871434,34.40928059,
-119.871434,34.40960854,
-119.871434,34.40993648,
-119.871434,34.41026442,
-119.871434,34.41059236,
-119.871434,34.4109203,
-119.871434,34.41124825,
-119.871434,34.41157619,
-119.871434,34.41190413,
-119.871434,34.41223207,
-119.871434,34.41256001,
-119.871434,34.41288796,
-119.871434,34.4132159,
-119.871434,34.41354384,
-119.871434,34.41387178,
-119.871434,34.41419972,
-119.871434,34.41452767,
-119.871434,34.41485561,
-119.871434,34.41518355,
-119.871434,34.41551149,
-119.871434,34.41583943,
-119.871434,34.41616738,
-119.871434,34.41649532,
-119.871434,34.41682326,
-119.871434,34.4171512,
-119.871434,34.41747914,
-119.871434,34.41780709,
-119.871434,34.41813503,
-119.871434,34.41846297,
-119.871434,34.41879091,
-119.871434,34.41911886,
-119.871434,34.4194468,
-119.871434,34.41977474,
-119.871434,34.42010268,
-119.871434,34.42043062,
-119.871434,34.42075857,
-119.871434,34.42108651,
-119.871434,34.42141445,
-119.871434,34.42174239,
-119.871434,34.42207033,
-119.871434,34.42239828,
-119.871434,34.42272622,
-119.871434,34.42305416,
-119.871434,34.4233821,
-119.871434,34.42371004,
-119.871434,34.42403799,
-119.871434,34.42436593,
-119.871434,34.42469387,
-119.871434,34.42502181,
-119.871434,34.42534975,
-119.871434,34.4256777,
-119.871434,34.42600564,
-119.871434,34.42633358,
-119.871434,34.42666152,
-119.871434,34.42698946,
-119.871434,34.42731741,
-119.871434,34.42764535,
-119.871434,34.42797329,
-119.871434,34.42830123,
-119.871434,34.42862917,
-119.871434,34.42895712,
-119.871434,34.42928506,
-119.871434,34.429613,
-119.870597,34.406985,
-119.870597,34.40731294,
-119.870597,34.40764088,
-119.870597,34.40796883,
-119.870597,34.40829677,
-119.870597,34.40862471,
-119.870597,34.40895265,
-119.870597,34.40928059,
-119.870597,34.40960854,
-119.870597,34.40993648,
-119.870597,34.41026442,
-119.870597,34.41059236,
-119.870597,34.4109203,
-119.870597,34.41124825,
-119.870597,34.41157619,
-119.870597,34.41190413,
-119.870597,34.41223207,
-119.870597,34.41256001,
-119.870597,34.41288796,
-119.870597,34.4132159,
-119.870597,34.41354384,
-119.870597,34.41387178,
-119.870597,34.41419972,
-119.870597,34.41452767,
-119.870597,34.41485561,
-119.870597,34.41518355,
-119.870597,34.41551149,
-119.870597,34.41583943,
-119.870597,34.41616738,
-119.870597,34.41649532,
-119.870597,34.41682326,
-119.870597,34.4171512,
-119.870597,34.41747914,
-119.870597,34.41780709,
-119.870597,34.41813503,
-119.870597,34.41846297,
-119.870597,34.41879091,
-119.870597,34.41911886,
-119.870597,34.4194468,
-119.870597,34.41977474,
-119.870597,34.42010268,
-119.870597,34.42043062,
-119.870597,34.42075857,
-119.870597,34.42108651,
-119.870597,34.42141445,
-119.870597,34.42174239,
-119.870597,34.42207033,
-119.870597,34.42239828,
-119.870597,34.42272622,
-119.870597,34.42305416,
-119.870597,34.4233821,
-119.870597,34.42371004,
-119.870597,34.42403799,
-119.870597,34.42436593,
-119.870597,34.42469387,
-119.870597,34.42502181,
-119.870597,34.42534975,
-119.870597,34.4256777,
-119.870597,34.42600564,
-119.870597,34.42633358,
-119.870597,34.42666152,
-119.870597,34.42698946,
-119.870597,34.42731741,
-119.870597,34.42764535,
-119.870597,34.42797329,
-119.870597,34.42830123,
-119.870597,34.42862917,
-119.870597,34.42895712,
-119.870597,34.42928506,
-119.870597,34.429613,
-119.86976,34.406985,
-119.86976,34.40731294,
-119.86976,34.40764088,
-119.86976,34.40796883,
-119.86976,34.40829677,
-119.86976,34.40862471,
-119.86976,34.40895265,
-119.86976,34.40928059,
-119.86976,34.40960854,
-119.86976,34.40993648,
-119.86976,34.41026442,
-119.86976,34.41059236,
-119.86976,34.4109203,
-119.86976,34.41124825,
-119.86976,34.41157619,
-119.86976,34.41190413,
-119.86976,34.41223207,
-119.86976,34.41256001,
-119.86976,34.41288796,
-119.86976,34.4132159,
-119.86976,34.41354384,
-119.86976,34.41387178,
-119.86976,34.41419972,
-119.86976,34.41452767,
-119.86976,34.41485561,
-119.86976,34.41518355,
-119.86976,34.41551149,
-119.86976,34.41583943,
-119.86976,34.41616738,
-119.86976,34.41649532,
-119.86976,34.41682326,
-119.86976,34.4171512,
-119.86976,34.41747914,
-119.86976,34.41780709,
-119.86976,34.41813503,
-119.86976,34.41846297,
-119.86976,34.41879091,
-119.86976,34.41911886,
-119.86976,34.4194468,
-119.86976,34.41977474,
-119.86976,34.42010268,
-119.86976,34.42043062,
-119.86976,34.42075857,
-119.86976,34.42108651,
-119.86976,34.42141445,
-119.86976,34.42174239,
-119.86976,34.42207033,
-119.86976,34.42239828,
-119.86976,34.42272622,
-119.86976,34.42305416,
-119.86976,34.4233821,
-119.86976,34.42371004,
-119.86976,34.42403799,
-119.86976,34.42436593,
-119.86976,34.42469387,
-119.86976,34.42502181,
-119.86976,34.42534975,
-119.86976,34.4256777,
-119.86976,34.42600564,
-119.86976,34.42633358,
-119.86976,34.42666152,
-119.86976,34.42698946,
-119.86976,34.42731741,
-119.86976,34.42764535,
-119.86976,34.42797329,
-119.86976,34.42830123,
-119.86976,34.42862917,
-119.86976,34.42895712,
-119.86976,34.42928506,
-119.86976,34.429613,
-119.868923,34.406985,
-119.868923,34.40731294,
-119.868923,34.40764088,
-119.868923,34.40796883,
-119.868923,34.40829677,
-119.868923,34.40862471,
-119.868923,34.40895265,
-119.868923,34.40928059,
-119.868923,34.40960854,
-119.868923,34.40993648,
-119.868923,34.41026442,
-119.868923,34.41059236,
-119.868923,34.4109203,
-119.868923,34.41124825,
-119.868923,34.41157619,
-119.868923,34.41190413,
-119.868923,34.41223207,
-119.868923,34.41256001,
-119.868923,34.41288796,
-119.868923,34.4132159,
-119.868923,34.41354384,
-119.868923,34.41387178,
-119.868923,34.41419972,
-119.868923,34.41452767,
-119.868923,34.41485561,
-119.868923,34.41518355,
-119.868923,34.41551149,
-119.868923,34.41583943,
-119.868923,34.41616738,
-119.868923,34.41649532,
-119.868923,34.41682326,
-119.868923,34.4171512,
-119.868923,34.41747914,
-119.868923,34.41780709,
-119.868923,34.41813503,
-119.868923,34.41846297,
-119.868923,34.41879091,
-119.868923,34.41911886,
-119.868923,34.4194468,
-119.868923,34.41977474,
-119.868923,34.42010268,
-119.868923,34.42043062,
-119.868923,34.42075857,
-119.868923,34.42108651,
-119.868923,34.42141445,
-119.868923,34.42174239,
-119.868923,34.42207033,
-119.868923,34.42239828,
-119.868923,34.42272622,
-119.868923,34.42305416,
-119.868923,34.4233821,
-119.868923,34.42371004,
-119.868923,34.42403799,
-119.868923,34.42436593,
-119.868923,34.42469387,
-119.868923,34.42502181,
-119.868923,34.42534975,
-119.868923,34.4256777,
-119.868923,34.42600564,
-119.868923,34.42633358,
-119.868923,34.42666152,
-119.868923,34.42698946,
-119.868923,34.42731741,
-119.868923,34.42764535,
-119.868923,34.42797329,
-119.868923,34.42830123,
-119.868923,34.42862917,
-119.868923,34.42895712,
-119.868923,34.42928506,
-119.868923,34.429613,
-119.868086,34.406985,
-119.868086,34.40731294,
-119.868086,34.40764088,
-119.868086,34.40796883,
-119.868086,34.40829677,
-119.868086,34.40862471,
-119.868086,34.40895265,
-119.868086,34.40928059,
-119.868086,34.40960854,
-119.868086,34.40993648,
-119.868086,34.41026442,
-119.868086,34.41059236,
-119.868086,34.4109203,
-119.868086,34.41124825,
-119.868086,34.41157619,
-119.868086,34.41190413,
-119.868086,34.41223207,
-119.868086,34.41256001,
-119.868086,34.41288796,
-119.868086,34.4132159,
-119.868086,34.41354384,
-119.868086,34.41387178,
-119.868086,34.41419972,
-119.868086,34.41452767,
-119.868086,34.41485561,
-119.868086,34.41518355,
-119.868086,34.41551149,
-119.868086,34.41583943,
-119.868086,34.41616738,
-119.868086,34.41649532,
-119.868086,34.41682326,
-119.868086,34.4171512,
-119.868086,34.41747914,
-119.868086,34.41780709,
-119.868086,34.41813503,
-119.868086,34.41846297,
-119.868086,34.41879091,
-119.868086,34.41911886,
-119.868086,34.4194468,
-119.868086,34.41977474,
-119.868086,34.42010268,
-119.868086,34.42043062,
-119.868086,34.42075857,
-119.868086,34.42108651,
-119.868086,34.42141445,
-119.868086,34.42174239,
-119.868086,34.42207033,
-119.868086,34.42239828,
-119.868086,34.42272622,
-119.868086,34.42305416,
-119.868086,34.4233821,
-119.868086,34.42371004,
-119.868086,34.42403799,
-119.868086,34.42436593,
-119.868086,34.42469387,
-119.868086,34.42502181,
-119.868086,34.42534975,
-119.868086,34.4256777,
-119.868086,34.42600564,
-119.868086,34.42633358,
-119.868086,34.42666152,
-119.868086,34.42698946,
-119.868086,34.42731741,
-119.868086,34.42764535,
-119.868086,34.42797329,
-119.868086,34.42830123,
-119.868086,34.42862917,
-119.868086,34.42895712,
-119.868086,34.42928506,
-119.868086,34.429613,
-119.867249,34.406985,
-119.867249,34.40731294,
-119.867249,34.40764088,
-119.867249,34.40796883,
-119.867249,34.40829677,
-119.867249,34.40862471,
-119.867249,34.40895265,
-119.867249,34.40928059,
-119.867249,34.40960854,
-119.867249,34.40993648,
-119.867249,34.41026442,
-119.867249,34.41059236,
-119.867249,34.4109203,
-119.867249,34.41124825,
-119.867249,34.41157619,
-119.867249,34.41190413,
-119.867249,34.41223207,
-119.867249,34.41256001,
-119.867249,34.41288796,
-119.867249,34.4132159,
-119.867249,34.41354384,
-119.867249,34.41387178,
-119.867249,34.41419972,
-119.867249,34.41452767,
-119.867249,34.41485561,
-119.867249,34.41518355,
-119.867249,34.41551149,
-119.867249,34.41583943,
-119.867249,34.41616738,
-119.867249,34.41649532,
-119.867249,34.41682326,
-119.867249,34.4171512,
-119.867249,34.41747914,
-119.867249,34.41780709,
-119.867249,34.41813503,
-119.867249,34.41846297,
-119.867249,34.41879091,
-119.867249,34.41911886,
-119.867249,34.4194468,
-119.867249,34.41977474,
-119.867249,34.42010268,
-119.867249,34.42043062,
-119.867249,34.42075857,
-119.867249,34.42108651,
-119.867249,34.42141445,
-119.867249,34.42174239,
-119.867249,34.42207033,
-119.867249,34.42239828,
-119.867249,34.42272622,
-119.867249,34.42305416,
-119.867249,34.4233821,
-119.867249,34.42371004,
-119.867249,34.42403799,
-119.867249,34.42436593,
-119.867249,34.42469387,
-119.867249,34.42502181,
-119.867249,34.42534975,
-119.867249,34.4256777,
-119.867249,34.42600564,
-119.867249,34.42633358,
-119.867249,34.42666152,
-119.867249,34.42698946,
-119.867249,34.42731741,
-119.867249,34.42764535,
-119.867249,34.42797329,
-119.867249,34.42830123,
-119.867249,34.42862917,
-119.867249,34.42895712,
-119.867249,34.42928506,
-119.867249,34.429613,
-119.866412,34.406985,
-119.866412,34.40731294,
-119.866412,34.40764088,
-119.866412,34.40796883,
-119.866412,34.40829677,
-119.866412,34.40862471,
-119.866412,34.40895265,
-119.866412,34.40928059,
-119.866412,34.40960854,
-119.866412,34.40993648,
-119.866412,34.41026442,
-119.866412,34.41059236,
-119.866412,34.4109203,
-119.866412,34.41124825,
-119.866412,34.41157619,
-119.866412,34.41190413,
-119.866412,34.41223207,
-119.866412,34.41256001,
-119.866412,34.41288796,
-119.866412,34.4132159,
-119.866412,34.41354384,
-119.866412,34.41387178,
-119.866412,34.41419972,
-119.866412,34.41452767,
-119.866412,34.41485561,
-119.866412,34.41518355,
-119.866412,34.41551149,
-119.866412,34.41583943,
-119.866412,34.41616738,
-119.866412,34.41649532,
-119.866412,34.41682326,
-119.866412,34.4171512,
-119.866412,34.41747914,
-119.866412,34.41780709,
-119.866412,34.41813503,
-119.866412,34.41846297,
-119.866412,34.41879091,
-119.866412,34.41911886,
-119.866412,34.4194468,
-119.866412,34.41977474,
-119.866412,34.42010268,
-119.866412,34.42043062,
-119.866412,34.42075857,
-119.866412,34.42108651,
-119.866412,34.42141445,
-119.866412,34.42174239,
-119.866412,34.42207033,
-119.866412,34.42239828,
-119.866412,34.42272622,
-119.866412,34.42305416,
-119.866412,34.4233821,
-119.866412,34.42371004,
-119.866412,34.42403799,
-119.866412,34.42436593,
-119.866412,34.42469387,
-119.866412,34.42502181,
-119.866412,34.42534975,
-119.866412,34.4256777,
-119.866412,34.42600564,
-119.866412,34.42633358,
-119.866412,34.42666152,
-119.866412,34.42698946,
-119.866412,34.42731741,
-119.866412,34.42764535,
-119.866412,34.42797329,
-119.866412,34.42830123,
-119.866412,34.42862917,
-119.866412,34.42895712,
-119.866412,34.42928506,
-119.866412,34.429613,
-119.865575,34.406985,
-119.865575,34.40731294,
-119.865575,34.40764088,
-119.865575,34.40796883,
-119.865575,34.40829677,
-119.865575,34.40862471,
-119.865575,34.40895265,
-119.865575,34.40928059,
-119.865575,34.40960854,
-119.865575,34.40993648,
-119.865575,34.41026442,
-119.865575,34.41059236,
-119.865575,34.4109203,
-119.865575,34.41124825,
-119.865575,34.41157619,
-119.865575,34.41190413,
-119.865575,34.41223207,
-119.865575,34.41256001,
-119.865575,34.41288796,
-119.865575,34.4132159,
-119.865575,34.41354384,
-119.865575,34.41387178,
-119.865575,34.41419972,
-119.865575,34.41452767,
-119.865575,34.41485561,
-119.865575,34.41518355,
-119.865575,34.41551149,
-119.865575,34.41583943,
-119.865575,34.41616738,
-119.865575,34.41649532,
-119.865575,34.41682326,
-119.865575,34.4171512,
-119.865575,34.41747914,
-119.865575,34.41780709,
-119.865575,34.41813503,
-119.865575,34.41846297,
-119.865575,34.41879091,
-119.865575,34.41911886,
-119.865575,34.4194468,
-119.865575,34.41977474,
-119.865575,34.42010268,
-119.865575,34.42043062,
-119.865575,34.42075857,
-119.865575,34.42108651,
-119.865575,34.42141445,
-119.865575,34.42174239,
-119.865575,34.42207033,
-119.865575,34.42239828,
-119.865575,34.42272622,
-119.865575,34.42305416,
-119.865575,34.4233821,
-119.865575,34.42371004,
-119.865575,34.42403799,
-119.865575,34.42436593,
-119.865575,34.42469387,
-119.865575,34.42502181,
-119.865575,34.42534975,
-119.865575,34.4256777,
-119.865575,34.42600564,
-119.865575,34.42633358,
-119.865575,34.42666152,
-119.865575,34.42698946,
-119.865575,34.42731741,
-119.865575,34.42764535,
-119.865575,34.42797329,
-119.865575,34.42830123,
-119.865575,34.42862917,
-119.865575,34.42895712,
-119.865575,34.42928506,
-119.865575,34.429613,
-119.864738,34.406985,
-119.864738,34.40731294,
-119.864738,34.40764088,
-119.864738,34.40796883,
-119.864738,34.40829677,
-119.864738,34.40862471,
-119.864738,34.40895265,
-119.864738,34.40928059,
-119.864738,34.40960854,
-119.864738,34.40993648,
-119.864738,34.41026442,
-119.864738,34.41059236,
-119.864738,34.4109203,
-119.864738,34.41124825,
-119.864738,34.41157619,
-119.864738,34.41190413,
-119.864738,34.41223207,
-119.864738,34.41256001,
-119.864738,34.41288796,
-119.864738,34.4132159,
-119.864738,34.41354384,
-119.864738,34.41387178,
-119.864738,34.41419972,
-119.864738,34.41452767,
-119.864738,34.41485561,
-119.864738,34.41518355,
-119.864738,34.41551149,
-119.864738,34.41583943,
-119.864738,34.41616738,
-119.864738,34.41649532,
-119.864738,34.41682326,
-119.864738,34.4171512,
-119.864738,34.41747914,
-119.864738,34.41780709,
-119.864738,34.41813503,
-119.864738,34.41846297,
-119.864738,34.41879091,
-119.864738,34.41911886,
-119.864738,34.4194468,
-119.864738,34.41977474,
-119.864738,34.42010268,
-119.864738,34.42043062,
-119.864738,34.42075857,
-119.864738,34.42108651,
-119.864738,34.42141445,
-119.864738,34.42174239,
-119.864738,34.42207033,
-119.864738,34.42239828,
-119.864738,34.42272622,
-119.864738,34.42305416,
-119.864738,34.4233821,
-119.864738,34.42371004,
-119.864738,34.42403799,
-119.864738,34.42436593,
-119.864738,34.42469387,
